centoides final : [154, 169, 91, 178, 80, 42, 68, 29, 99, 35, 101, 161, 63, 93, 113]
centoides final : [176, 169, 91, 178, 124, 42, 68, 29, 99, 35, 101, 161, 167, 93, 113]
centoides final : [176, 169, 91, 178, 80, 42, 68, 29, 99, 35, 101, 1, 167, 93, 113]
centoides final : [176, 169, 91, 178, 80, 62, 21, 175, 99, 35, 101, 161, 167, 34, 113]
centoides final : [176, 169, 91, 178, 80, 42, 68, 29, 99, 35, 101, 161, 167, 34, 113]
centoides final : [154, 112, 91, 178, 124, 42, 68, 71, 99, 35, 101, 1, 63, 93, 113]
centoides final : [176, 169, 91, 178, 124, 42, 68, 71, 99, 141, 101, 161, 167, 93, 113]
centoides final : [176, 169, 91, 178, 80, 42, 68, 29, 99, 35, 101, 161, 167, 93, 113]
centoides final : [154, 112, 91, 178, 124, 42, 68, 175, 99, 35, 101, 1, 63, 93, 113]
centoides final : [154, 169, 91, 178, 124, 42, 68, 175, 99, 141, 101, 161, 167, 93, 113]
centoides final : [154, 112, 91, 178, 124, 42, 68, 29, 99, 35, 101, 161, 63, 93, 113]
centoides final : [176, 169, 91, 178, 80, 42, 68, 29, 99, 35, 101, 1, 167, 93, 113]
centoides final : [176, 169, 91, 178, 80, 42, 68, 175, 99, 35, 101, 161, 167, 34, 113]
centoides final : [176, 112, 91, 178, 80, 42, 68, 29, 99, 35, 101, 161, 63, 93, 113]
centoides final : [176, 169, 91, 178, 124, 42, 68, 175, 99, 35, 101, 1, 63, 34, 113]
centoides final : [176, 169, 114, 178, 80, 42, 68, 71, 99, 35, 101, 161, 167, 34, 113]
centoides final : [176, 169, 91, 178, 124, 42, 68, 29, 99, 35, 43, 161, 167, 34, 113]
centoides final : [154, 112, 91, 178, 124, 42, 68, 175, 99, 35, 101, 1, 63, 93, 173]
centoides final : [154, 112, 91, 178, 124, 42, 68, 175, 99, 35, 101, 1, 63, 93, 113]
centoides final : [154, 112, 91, 178, 124, 42, 68, 71, 99, 35, 101, 1, 63, 93, 113]
centoides final : [176, 169, 91, 178, 124, 42, 68, 175, 99, 35, 101, 161, 167, 34, 113]
centoides final : [154, 112, 91, 178, 124, 42, 68, 29, 99, 35, 101, 161, 63, 93, 113]
centoides final : [176, 169, 91, 178, 80, 42, 68, 81, 99, 35, 101, 161, 167, 34, 113]
centoides final : [154, 169, 114, 178, 124, 42, 68, 175, 99, 141, 101, 1, 63, 93, 113]
centoides final : [176, 169, 91, 178, 80, 106, 68, 71, 99, 35, 43, 161, 167, 34, 113]
centoides final : [154, 112, 91, 178, 124, 42, 68, 175, 99, 35, 101, 1, 63, 93, 113]
centoides final : [154, 169, 91, 178, 80, 42, 68, 29, 99, 35, 101, 1, 167, 34, 113]
centoides final : [176, 112, 91, 178, 124, 42, 68, 29, 99, 35, 101, 161, 63, 93, 113]
centoides final : [154, 112, 91, 178, 124, 42, 68, 175, 99, 35, 101, 1, 63, 93, 173]
centoides final : [176, 169, 91, 178, 80, 42, 68, 71, 99, 35, 101, 161, 180, 34, 113]
centoides final : [154, 169, 114, 178, 124, 42, 68, 71, 99, 35, 101, 161, 167, 34, 113]
centoides final : [176, 169, 91, 178, 80, 42, 68, 175, 99, 35, 101, 1, 63, 93, 173]
centoides final : [176, 169, 91, 178, 124, 42, 68, 175, 99, 35, 101, 161, 63, 34, 113]
centoides final : [154, 112, 91, 178, 124, 42, 68, 175, 99, 35, 101, 1, 63, 93, 173]
centoides final : [154, 169, 91, 178, 80, 42, 21, 29, 99, 35, 101, 161, 167, 93, 113]
centoides final : [154, 112, 91, 178, 124, 42, 68, 175, 99, 35, 101, 1, 63, 93, 173]
centoides final : [176, 169, 91, 178, 124, 42, 68, 71, 99, 35, 101, 1, 167, 93, 113]
centoides final : [176, 169, 91, 178, 124, 42, 68, 71, 99, 35, 101, 161, 63, 34, 113]
centoides final : [176, 169, 91, 178, 80, 42, 68, 29, 99, 35, 101, 161, 167, 34, 113]
centoides final : [176, 169, 91, 178, 124, 42, 68, 29, 99, 35, 101, 161, 167, 93, 113]
centoides final : [176, 169, 91, 178, 80, 42, 68, 175, 99, 174, 101, 161, 167, 93, 113]
centoides final : [176, 169, 114, 178, 80, 42, 68, 71, 99, 35, 101, 161, 167, 34, 113]
centoides final : [176, 169, 91, 178, 124, 42, 68, 71, 99, 174, 101, 161, 167, 93, 113]
centoides final : [176, 169, 91, 178, 80, 42, 68, 175, 99, 35, 101, 1, 63, 93, 113]
centoides final : [154, 169, 91, 178, 124, 42, 68, 71, 99, 35, 43, 1, 167, 34, 113]
centoides final : [154, 112, 91, 178, 124, 42, 68, 175, 99, 35, 101, 1, 63, 93, 173]
centoides final : [176, 169, 91, 178, 124, 42, 68, 29, 99, 35, 43, 161, 167, 93, 113]
centoides final : [176, 169, 91, 178, 124, 62, 21, 29, 99, 35, 101, 161, 167, 93, 113]
centoides final : [176, 169, 91, 178, 80, 42, 68, 29, 99, 35, 101, 161, 167, 93, 113]
centoides final : [176, 169, 91, 178, 124, 42, 68, 71, 99, 35, 101, 161, 167, 34, 113]
centoides final : [154, 169, 114, 178, 124, 42, 68, 71, 99, 174, 101, 161, 167, 93, 173]
centoides final : [176, 169, 91, 178, 80, 42, 68, 175, 99, 35, 101, 1, 167, 93, 113]
centoides final : [176, 169, 114, 178, 124, 42, 68, 71, 99, 141, 101, 161, 167, 93, 113]
centoides final : [176, 169, 4, 178, 124, 42, 68, 29, 99, 35, 101, 161, 167, 93, 113]
centoides final : [176, 169, 91, 178, 80, 42, 68, 71, 99, 35, 43, 161, 167, 34, 113]
centoides final : [154, 112, 91, 178, 124, 42, 68, 29, 99, 35, 101, 161, 63, 93, 113]
centoides final : [176, 169, 91, 178, 124, 42, 68, 29, 99, 35, 43, 161, 167, 34, 113]
centoides final : [176, 169, 91, 178, 124, 42, 68, 175, 99, 35, 101, 161, 63, 34, 113]
centoides final : [176, 169, 91, 178, 80, 42, 68, 175, 99, 35, 101, 161, 167, 93, 113]
centoides final : [176, 169, 91, 178, 124, 42, 68, 175, 99, 35, 101, 1, 63, 93, 113]
centoides final : [154, 112, 91, 178, 80, 42, 68, 29, 99, 35, 101, 161, 167, 93, 173]
centoides final : [176, 169, 91, 178, 124, 62, 68, 29, 99, 35, 101, 161, 167, 34, 113]
centoides final : [154, 169, 91, 178, 124, 42, 68, 175, 99, 141, 101, 161, 167, 93, 113]
centoides final : [176, 112, 91, 178, 80, 42, 68, 71, 99, 35, 101, 1, 63, 93, 113]
centoides final : [176, 169, 91, 178, 80, 62, 21, 175, 99, 35, 101, 161, 167, 34, 113]
centoides final : [154, 112, 91, 178, 80, 42, 68, 71, 99, 35, 101, 1, 63, 34, 113]
centoides final : [176, 169, 91, 178, 80, 42, 68, 29, 99, 35, 101, 130, 167, 93, 113]
centoides final : [154, 112, 91, 178, 124, 42, 68, 175, 99, 35, 101, 1, 63, 93, 113]
centoides final : [176, 169, 91, 178, 80, 42, 68, 29, 99, 35, 101, 161, 167, 93, 113]
centoides final : [176, 169, 91, 178, 80, 42, 68, 29, 99, 35, 101, 161, 167, 34, 113]
centoides final : [176, 169, 91, 178, 124, 42, 68, 71, 99, 35, 101, 161, 167, 34, 113]
centoides final : [176, 169, 91, 178, 80, 42, 68, 71, 99, 35, 101, 161, 167, 34, 113]
centoides final : [154, 112, 91, 178, 124, 42, 68, 175, 99, 35, 101, 1, 63, 93, 113]
centoides final : [154, 169, 91, 178, 124, 42, 68, 175, 99, 35, 101, 1, 63, 93, 173]
centoides final : [154, 112, 91, 178, 124, 42, 68, 175, 99, 35, 101, 1, 63, 93, 173]
centoides final : [154, 169, 91, 178, 80, 42, 68, 29, 99, 35, 43, 161, 167, 34, 113]
centoides final : [176, 169, 91, 178, 80, 42, 68, 71, 99, 35, 43, 161, 167, 34, 113]
centoides final : [176, 112, 91, 178, 124, 42, 68, 175, 99, 35, 101, 1, 167, 93, 113]
centoides final : [154, 112, 91, 178, 124, 42, 68, 175, 99, 35, 101, 1, 63, 93, 113]
centoides final : [176, 169, 91, 178, 80, 42, 68, 29, 99, 35, 101, 161, 180, 34, 113]
centoides final : [154, 112, 91, 178, 80, 42, 68, 175, 99, 35, 101, 161, 63, 34, 113]
centoides final : [154, 112, 91, 178, 80, 42, 68, 29, 99, 35, 101, 161, 167, 93, 173]
centoides final : [176, 169, 91, 178, 124, 42, 68, 29, 99, 141, 101, 161, 167, 34, 113]
centoides final : [154, 169, 114, 178, 124, 42, 68, 29, 99, 157, 101, 161, 167, 34, 113]
centoides final : [176, 112, 91, 178, 80, 42, 68, 175, 99, 35, 101, 1, 63, 93, 113]
centoides final : [154, 112, 91, 178, 124, 42, 68, 71, 99, 35, 101, 1, 63, 93, 113]
centoides final : [154, 112, 91, 178, 124, 42, 68, 175, 99, 35, 101, 1, 63, 93, 173]
centoides final : [154, 169, 91, 178, 80, 42, 68, 71, 99, 35, 101, 161, 167, 93, 113]
centoides final : [154, 169, 91, 178, 80, 42, 68, 71, 99, 141, 101, 161, 167, 93, 113]
centoides final : [154, 112, 91, 178, 124, 42, 68, 175, 99, 35, 101, 1, 63, 93, 173]
centoides final : [176, 169, 91, 178, 80, 42, 68, 29, 99, 35, 101, 1, 63, 93, 113]
centoides final : [154, 112, 91, 178, 124, 42, 68, 175, 99, 35, 101, 1, 167, 93, 113]
centoides final : [176, 169, 91, 178, 80, 42, 68, 29, 99, 35, 101, 161, 167, 93, 113]
centoides final : [176, 169, 114, 178, 124, 42, 68, 175, 99, 35, 101, 161, 167, 34, 113]
centoides final : [154, 112, 91, 178, 124, 42, 68, 175, 99, 35, 101, 1, 63, 93, 113]
centoides final : [176, 169, 91, 178, 80, 42, 68, 71, 99, 35, 101, 1, 167, 93, 113]
centoides final : [154, 112, 91, 178, 124, 42, 68, 71, 99, 35, 101, 1, 63, 93, 113]
centoides final : [154, 169, 64, 178, 80, 42, 68, 81, 99, 35, 101, 1, 167, 34, 113]
centoides final : [176, 169, 114, 178, 80, 42, 68, 29, 99, 35, 101, 161, 167, 93, 113]
centoides final : [154, 169, 91, 178, 80, 42, 68, 71, 99, 35, 101, 161, 167, 93, 113]
centoides final : [176, 112, 91, 178, 124, 42, 68, 175, 99, 35, 101, 1, 63, 93, 113]
centoides final : [154, 169, 91, 178, 124, 42, 68, 71, 99, 35, 101, 1, 63, 93, 113]
centoides final : [176, 169, 91, 178, 80, 42, 68, 71, 99, 35, 101, 161, 167, 34, 113]
centoides final : [154, 112, 91, 178, 124, 42, 68, 175, 99, 35, 101, 1, 63, 93, 173]
centoides final : [154, 169, 91, 178, 124, 42, 68, 71, 99, 35, 101, 161, 167, 34, 113]
centoides final : [176, 169, 114, 178, 124, 42, 68, 29, 99, 35, 101, 161, 167, 34, 113]
centoides final : [176, 169, 91, 178, 124, 42, 68, 71, 99, 35, 101, 161, 167, 34, 113]
centoides final : [176, 169, 91, 178, 80, 42, 68, 29, 99, 35, 101, 161, 167, 93, 113]
centoides final : [176, 169, 91, 178, 124, 42, 68, 71, 99, 35, 101, 161, 167, 34, 113]
centoides final : [176, 169, 91, 178, 124, 42, 68, 71, 99, 35, 101, 161, 167, 34, 113]
centoides final : [176, 169, 91, 178, 124, 42, 68, 71, 99, 35, 101, 161, 167, 34, 113]
centoides final : [176, 169, 91, 178, 80, 42, 68, 175, 99, 35, 101, 161, 167, 34, 113]
centoides final : [176, 169, 91, 178, 80, 42, 68, 29, 99, 35, 101, 161, 167, 93, 113]
centoides final : [176, 169, 91, 178, 124, 42, 68, 29, 99, 35, 101, 161, 167, 34, 113]
centoides final : [176, 169, 91, 178, 80, 42, 68, 29, 99, 35, 43, 161, 167, 34, 113]
centoides final : [176, 169, 91, 178, 124, 42, 68, 71, 99, 141, 101, 161, 167, 93, 113]
centoides final : [176, 112, 91, 178, 80, 42, 68, 29, 99, 35, 43, 161, 167, 34, 113]
centoides final : [176, 112, 91, 178, 124, 42, 68, 29, 99, 35, 101, 161, 63, 93, 113]
centoides final : [176, 169, 64, 178, 80, 42, 68, 71, 99, 35, 95, 161, 167, 93, 113]
centoides final : [176, 112, 91, 178, 80, 42, 68, 175, 99, 35, 101, 1, 63, 93, 113]
centoides final : [154, 112, 91, 178, 124, 42, 68, 175, 99, 35, 101, 161, 167, 34, 113]
centoides final : [154, 169, 91, 178, 124, 42, 68, 71, 99, 35, 43, 161, 167, 34, 113]
centoides final : [176, 169, 91, 178, 80, 42, 68, 13, 99, 35, 101, 161, 167, 34, 113]
centoides final : [154, 112, 91, 178, 124, 42, 68, 175, 99, 35, 101, 1, 63, 93, 113]
centoides final : [154, 112, 91, 178, 124, 42, 68, 175, 99, 35, 101, 1, 145, 93, 173]
centoides final : [154, 112, 91, 178, 124, 42, 68, 175, 99, 35, 101, 1, 63, 93, 173]
centoides final : [154, 112, 91, 178, 80, 42, 68, 175, 99, 35, 101, 1, 63, 93, 113]
centoides final : [176, 169, 91, 178, 124, 42, 68, 29, 99, 35, 101, 161, 167, 93, 113]
centoides final : [176, 112, 91, 178, 124, 42, 68, 175, 99, 35, 101, 1, 63, 93, 173]
centoides final : [176, 169, 91, 178, 80, 42, 68, 81, 99, 35, 120, 161, 167, 34, 113]
centoides final : [154, 169, 91, 178, 124, 42, 68, 175, 99, 35, 101, 161, 167, 93, 113]
centoides final : [154, 169, 114, 178, 124, 42, 68, 29, 99, 157, 43, 161, 167, 34, 113]
centoides final : [176, 169, 91, 178, 124, 42, 68, 29, 99, 35, 101, 161, 167, 34, 113]
centoides final : [176, 169, 91, 178, 124, 42, 68, 71, 99, 35, 101, 161, 167, 34, 113]
centoides final : [154, 112, 91, 178, 124, 42, 68, 175, 99, 35, 101, 1, 63, 93, 173]
centoides final : [176, 169, 91, 178, 80, 42, 68, 71, 99, 35, 101, 161, 167, 34, 113]
centoides final : [176, 169, 91, 178, 80, 42, 68, 29, 99, 35, 101, 161, 167, 34, 113]
centoides final : [154, 169, 91, 178, 80, 42, 68, 71, 99, 35, 101, 161, 167, 93, 173]
centoides final : [154, 112, 91, 178, 124, 42, 68, 175, 99, 35, 101, 1, 167, 34, 113]
centoides final : [154, 112, 91, 178, 124, 42, 68, 71, 99, 35, 101, 1, 63, 93, 113]
centoides final : [176, 169, 114, 178, 124, 42, 68, 71, 99, 141, 101, 161, 167, 93, 113]
centoides final : [176, 169, 91, 178, 80, 42, 68, 29, 99, 35, 101, 161, 167, 93, 113]
centoides final : [176, 169, 91, 178, 80, 42, 68, 29, 99, 35, 101, 161, 180, 34, 113]
centoides final : [176, 169, 114, 178, 80, 42, 68, 29, 99, 35, 43, 161, 167, 93, 173]
centoides final : [154, 112, 91, 178, 124, 42, 68, 175, 99, 35, 101, 1, 63, 93, 113]
centoides final : [176, 169, 91, 178, 80, 42, 68, 29, 99, 35, 101, 1, 167, 34, 113]
centoides final : [176, 112, 114, 178, 124, 42, 68, 29, 99, 35, 43, 161, 63, 93, 113]
centoides final : [154, 169, 91, 178, 124, 42, 68, 71, 99, 35, 101, 161, 63, 34, 113]
centoides final : [176, 169, 91, 178, 80, 42, 68, 175, 99, 35, 101, 161, 167, 34, 113]
centoides final : [176, 169, 91, 178, 80, 62, 21, 29, 99, 35, 101, 161, 167, 93, 113]
centoides final : [154, 112, 91, 178, 80, 42, 68, 29, 99, 35, 101, 161, 63, 93, 113]
centoides final : [154, 112, 91, 178, 124, 42, 68, 175, 99, 35, 101, 1, 63, 93, 113]
centoides final : [154, 112, 91, 178, 124, 42, 68, 175, 99, 35, 101, 1, 63, 93, 113]
centoides final : [154, 112, 91, 178, 80, 42, 68, 71, 99, 35, 101, 1, 63, 93, 113]
centoides final : [154, 112, 91, 178, 124, 42, 68, 175, 99, 35, 101, 1, 63, 93, 173]
centoides final : [154, 112, 91, 178, 124, 42, 68, 175, 99, 35, 101, 161, 167, 93, 113]
centoides final : [176, 169, 91, 178, 80, 62, 68, 29, 99, 35, 101, 161, 167, 34, 113]
centoides final : [176, 112, 91, 178, 80, 42, 68, 175, 99, 35, 101, 1, 63, 93, 113]
centoides final : [176, 112, 91, 178, 80, 42, 68, 175, 99, 35, 101, 1, 63, 93, 113]
centoides final : [176, 169, 91, 178, 124, 42, 68, 175, 99, 35, 43, 161, 167, 93, 113]
centoides final : [176, 169, 91, 178, 124, 42, 68, 71, 99, 35, 101, 161, 167, 34, 113]
centoides final : [176, 169, 91, 178, 80, 42, 68, 29, 99, 35, 101, 161, 167, 93, 113]
centoides final : [176, 169, 114, 178, 80, 42, 68, 71, 99, 35, 43, 161, 167, 93, 113]
centoides final : [154, 112, 91, 178, 124, 42, 68, 175, 99, 35, 101, 1, 145, 93, 173]
centoides final : [176, 169, 91, 178, 80, 42, 68, 29, 99, 35, 95, 161, 167, 93, 113]
centoides final : [154, 112, 91, 178, 124, 42, 68, 71, 99, 35, 101, 1, 63, 34, 113]
centoides final : [176, 169, 91, 178, 124, 42, 68, 13, 99, 35, 101, 161, 167, 93, 113]
centoides final : [176, 112, 91, 178, 80, 42, 68, 29, 99, 35, 101, 1, 63, 93, 113]
centoides final : [176, 169, 91, 178, 124, 42, 68, 71, 99, 35, 101, 161, 63, 34, 113]
centoides final : [176, 169, 91, 178, 124, 42, 68, 175, 99, 35, 101, 1, 63, 34, 113]
centoides final : [176, 112, 91, 178, 124, 42, 68, 175, 99, 35, 101, 1, 63, 93, 113]
centoides final : [176, 169, 91, 178, 80, 42, 68, 175, 99, 35, 101, 161, 167, 34, 113]
centoides final : [176, 169, 91, 178, 124, 42, 68, 71, 99, 35, 101, 161, 167, 34, 113]
centoides final : [154, 169, 114, 178, 80, 42, 68, 29, 99, 35, 101, 161, 167, 93, 113]
centoides final : [154, 112, 91, 178, 80, 42, 68, 29, 99, 35, 101, 161, 167, 93, 173]
centoides final : [154, 169, 91, 178, 124, 62, 68, 175, 99, 35, 101, 1, 63, 93, 113]
centoides final : [176, 169, 91, 178, 124, 42, 68, 71, 99, 35, 101, 161, 167, 34, 113]
centoides final : [154, 169, 91, 178, 124, 42, 68, 71, 99, 35, 101, 161, 167, 34, 113]
centoides final : [176, 112, 91, 178, 124, 42, 68, 175, 99, 35, 101, 1, 63, 93, 173]
centoides final : [154, 169, 114, 178, 80, 42, 68, 71, 99, 35, 101, 161, 167, 93, 113]
centoides final : [154, 112, 91, 178, 124, 42, 68, 175, 99, 35, 101, 1, 63, 93, 113]
centoides final : [154, 112, 91, 178, 124, 42, 68, 175, 99, 35, 101, 1, 63, 93, 113]
centoides final : [176, 169, 91, 178, 80, 42, 68, 71, 99, 35, 43, 161, 167, 34, 113]
centoides final : [154, 169, 91, 178, 124, 42, 68, 175, 99, 35, 101, 161, 167, 93, 173]
centoides final : [176, 169, 91, 178, 124, 42, 68, 71, 99, 35, 101, 161, 167, 34, 113]
centoides final : [176, 112, 91, 178, 80, 42, 68, 175, 99, 35, 101, 1, 63, 93, 113]
centoides final : [176, 169, 91, 178, 124, 42, 68, 71, 99, 35, 101, 161, 167, 34, 113]
centoides final : [176, 169, 91, 178, 80, 42, 68, 29, 99, 35, 101, 161, 167, 93, 113]
centoides final : [176, 169, 91, 178, 124, 42, 68, 71, 99, 35, 101, 161, 167, 34, 113]
centoides final : [176, 112, 91, 178, 124, 42, 68, 175, 99, 35, 101, 1, 63, 93, 113]
centoides final : [176, 169, 91, 178, 124, 42, 68, 175, 99, 35, 101, 41, 167, 93, 173]
centoides final : [176, 169, 91, 178, 80, 42, 68, 175, 99, 35, 101, 161, 63, 34, 113]
centoides final : [154, 112, 91, 178, 124, 42, 68, 71, 99, 35, 101, 1, 63, 93, 173]
centoides final : [154, 112, 91, 178, 124, 17, 68, 175, 99, 35, 101, 1, 145, 93, 173]
centoides final : [176, 169, 91, 178, 80, 42, 68, 13, 99, 35, 43, 161, 167, 93, 113]
centoides final : [154, 169, 91, 178, 80, 42, 68, 29, 99, 35, 101, 161, 167, 34, 113]
centoides final : [154, 169, 91, 178, 124, 42, 68, 71, 99, 35, 101, 161, 63, 34, 113]
centoides final : [154, 112, 91, 178, 124, 42, 68, 175, 99, 35, 101, 1, 63, 93, 173]
centoides final : [176, 169, 91, 178, 80, 42, 68, 29, 99, 35, 101, 161, 167, 34, 113]
centoides final : [176, 169, 91, 178, 80, 42, 68, 175, 99, 35, 101, 161, 63, 34, 113]
centoides final : [176, 169, 91, 178, 80, 42, 68, 175, 99, 35, 101, 161, 167, 93, 113]
centoides final : [176, 169, 91, 178, 124, 42, 68, 71, 99, 35, 101, 161, 167, 34, 113]
centoides final : [154, 169, 91, 178, 80, 42, 68, 175, 99, 35, 101, 161, 167, 34, 113]
centoides final : [154, 169, 91, 178, 80, 42, 68, 29, 99, 141, 101, 161, 167, 34, 113]
centoides final : [154, 112, 91, 178, 124, 42, 68, 175, 99, 35, 101, 1, 63, 93, 173]
centoides final : [154, 169, 91, 178, 124, 42, 68, 29, 99, 35, 101, 161, 167, 93, 113]
centoides final : [176, 169, 91, 178, 124, 42, 68, 175, 99, 35, 101, 1, 63, 93, 113]
centoides final : [154, 169, 91, 178, 80, 42, 68, 175, 99, 35, 101, 161, 63, 34, 113]
centoides final : [176, 169, 91, 178, 80, 42, 68, 175, 99, 35, 101, 1, 167, 93, 113]
centoides final : [154, 169, 114, 178, 124, 42, 68, 71, 99, 174, 101, 161, 167, 93, 113]
centoides final : [154, 112, 91, 178, 124, 42, 68, 175, 99, 35, 101, 1, 63, 93, 173]
centoides final : [154, 112, 91, 178, 124, 42, 68, 175, 99, 35, 101, 1, 63, 93, 113]
centoides final : [154, 112, 91, 178, 124, 42, 68, 29, 99, 35, 101, 1, 63, 93, 113]
centoides final : [176, 169, 91, 178, 80, 42, 68, 175, 99, 35, 101, 1, 167, 34, 113]
centoides final : [176, 169, 91, 178, 124, 42, 68, 175, 99, 35, 101, 161, 167, 93, 113]
centoides final : [176, 169, 91, 178, 124, 42, 68, 29, 99, 35, 101, 161, 167, 93, 113]
centoides final : [154, 169, 114, 178, 124, 42, 68, 71, 99, 35, 43, 161, 167, 34, 113]
centoides final : [154, 169, 91, 178, 80, 42, 68, 29, 99, 35, 43, 161, 167, 34, 113]
centoides final : [154, 112, 91, 178, 124, 42, 68, 175, 99, 35, 101, 1, 63, 93, 173]
centoides final : [176, 169, 91, 178, 80, 42, 68, 175, 99, 35, 101, 1, 180, 93, 113]
centoides final : [176, 169, 114, 178, 80, 42, 68, 71, 99, 35, 101, 161, 167, 93, 113]
centoides final : [176, 169, 91, 178, 80, 42, 68, 71, 99, 35, 101, 1, 63, 93, 173]
centoides final : [154, 112, 91, 178, 124, 42, 68, 71, 99, 35, 101, 1, 63, 93, 173]
centoides final : [176, 169, 91, 178, 124, 42, 68, 71, 99, 141, 101, 161, 167, 93, 113]
centoides final : [154, 169, 91, 178, 80, 42, 68, 13, 99, 35, 101, 161, 167, 34, 113]
centoides final : [176, 169, 91, 178, 80, 42, 68, 71, 99, 35, 101, 1, 167, 93, 113]
centoides final : [176, 169, 91, 178, 124, 42, 68, 71, 99, 35, 101, 161, 167, 34, 113]
